WKT,fid,OBJECTID,OBJECT_ID,PIPENO,ORIGINALCO,PRESSURED,PRESSURER,MATERIAL,DIAMETERI,DIAMETERO,THICKNESS,LENGTH,TECHNICAL,STARTPOINT,ENDPOINTZ,PROFILEMAP,PLANCODE,DESIGNCODE,PROJECTCOD,SURVEYCODE,ANTICORROS,ORIGINALDA,INNERCODE,DATASOURCE,FROMLEVEL,SHAPE_LENG,DIAMETERPR,ENABLED,MANAGEREGI,REGION,UPDATETIME,MAPNAME,YEAR,SURVEYCO_1,MANAGERE_1,SHAPE_Le_1
"MULTILINESTRING ((116.493186736864 39.75994572003,116.493233240003 39.7599452580307))","2282026",2282938,,"00720120504900180001","04120504902366",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,324,0,4,,29.22,29.22,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN300,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,4.00011249841299
"MULTILINESTRING ((116.492662208304 39.7597700981283,116.492730846305 39.7597689870709))","2292032",2292949,,"00720120504900105001","04120504901862",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,5.905,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,5.90471675875961
"MULTILINESTRING ((116.492730846305 39.7597689870709,116.492818387594 39.7597675819328))","2300512",2301432,,"00720120504900114001","04120504901863",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,7.531,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,7.53089343995897
"MULTILINESTRING ((116.492728852318 39.7596939173196,116.492752104223 39.7596938216458))","2300515",2301435,,"00720120504900113001","04120504901874",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,2
"MULTILINESTRING ((116.492728852318 39.7596939173196,116.492730846305 39.7597689870709))","2300516",2301436,,"00720120504900112001","04120504901875",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,8.336,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,8.33649740501353
"MULTILINESTRING ((116.492018341627 39.7600212426157,116.492024154516 39.7600211377136))","2257109",2258011,,"00720120504900013001","04120504902493",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,0.5,,28.73,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.50008099343309
"MULTILINESTRING ((116.492024154516 39.7600211377136,116.492025169448 39.7599502080927))","2257105",2258007,,"00720120504900014001","04120504901845",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,7.875,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,7.87463497551032
"MULTILINESTRING ((116.492089577939 39.7599498989189,116.492112830122 39.7599498035421))","2298569",2299489,,"00720120504900024001","04120504901847",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,2
"MULTILINESTRING ((116.49211734542 39.7600188459161,116.492178530953 39.760017342835))","2282932",2283844,,"00720120504900026001","04120504901839",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,5.265,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,5.26483523036984
"MULTILINESTRING ((116.492112830122 39.7599498035421,116.49211734542 39.7600188459161))","2282933",2283845,,"00720120504900025001","04120504901848",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,7.676,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,7.6762142375003
"MULTILINESTRING ((116.492119186322 39.7593288237277,116.492129275922 39.7593335203115))","2282931",2283843,,"00720120504900027001","04120504902498",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,1.014,,28.97,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,1.01408332986271
"MULTILINESTRING ((116.492129275922 39.7593335203115,116.492138643998 39.7593378775663))","2282929",2283841,,"00720120504900029001","04120504902499",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,0.941,,0,29.1,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.941365497252995
"MULTILINESTRING ((116.492129275922 39.7593335203115,116.492136871004 39.7592458095989))","2282930",2283842,,"00720120504900028001","04120504901890",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,9.757,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,9.75696248948145
"MULTILINESTRING ((116.492136871004 39.7592458095989,116.49216045962 39.7592454876305))","2282928",2283840,,"00720120504900030001","04120504901889",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2.029,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,2.02915401101338
"MULTILINESTRING ((116.492178530953 39.760017342835,116.492179796369 39.7599495287958))","2268279",2269184,,"00720120504900033001","04120504901851",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,7.529,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,7.52897237430708
"MULTILINESTRING ((116.492179796369 39.7599495287958,116.492203048524 39.7599494333765))","2268276",2269181,,"00720120504900035001","04120504901850",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,2
"MULTILINESTRING ((116.492178530953 39.760017342835,116.49227075673 39.7600150727229))","2268277",2269182,,"00720120504900034001","04120504901840",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,7.936,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,7.93577904200016
"MULTILINESTRING ((116.492203043829 39.7599471815079,116.492203048524 39.7599494333765))","2268512",2269417,,"00720120504900036001","04120504901849",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.25
"MULTILINESTRING ((116.492244200125 39.7599470125891,116.492244204821 39.7599492644578))","2265315",2266218,,"00720120504900041001","04120504901852",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.25
"MULTILINESTRING ((116.492244204821 39.7599492644578,116.492267456956 39.7599491690083))","2265314",2266217,,"00720120504900042001","04120504901853",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,2
"MULTILINESTRING ((116.49227075673 39.7600150727229,116.492335801818 39.7600134725346))","2267368",2268272,,"00720120504900048001","04120504901841",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,5.597,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,5.5969571194619
"MULTILINESTRING ((116.492267456956 39.7599491690083,116.49227075673 39.7600150727229))","2267369",2268273,,"00720120504900047001","04120504901854",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,7.323,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,7.32305318835655
"MULTILINESTRING ((116.492334423066 39.7599488940532,116.492335801818 39.7600134725346))","2256403",2257305,,"00720120504900052001","04120504901857",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,7.171,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,7.17079835157133
"MULTILINESTRING ((116.492334423066 39.7599488940532,116.492357675173 39.7599487985617))","2256402",2257304,,"00720120504900053001","04120504901856",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,2
"MULTILINESTRING ((116.492335801818 39.7600134725346,116.492426248704 39.7600112544764))","2256401",2257303,,"00720120504900054001","04120504901842",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,7.783,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,7.78270036710191
"MULTILINESTRING ((116.492357670474 39.759946546693,116.492357675173 39.7599487985617))","2256398",2257300,,"00720120504900057001","04120504901855",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.25
"MULTILINESTRING ((116.492398826685 39.7599463776464,116.492398831386 39.759948629515))","2259368",2260270,,"00720120504900058001","04120504901858",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.25
"MULTILINESTRING ((116.492398831386 39.759948629515,116.492422083305 39.7599484529261))","2259367",2260269,,"00720120504900059001","04120504901859",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,2.00002024989574
"MULTILINESTRING ((116.492422083305 39.7599484529261,116.492426248704 39.7600112544764))","2258378",2259280,,"00720120504900063001","04120504901860",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,6.983,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,6.98262737030727
"MULTILINESTRING ((116.492426248704 39.7600112544764,116.492520345884 39.7600089401826))","2258102",2259004,,"00720120504900064001","04120504902494",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,8.097,,0,28.58,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,8.09682851448586
"MULTILINESTRING ((116.492530284749 39.759741149843,116.492531151836 39.7597722043216))","2257237",2258139,,"00720120504900073001","04120504902312",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,3.449,,29.16,29.16,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,3.448690331918
"MULTILINESTRING ((116.492537784807 39.7600088054478,116.492537945356 39.7600133085634))","2257224",2258126,,"00720120504900079001","04120504902492",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,0.5,,29.343,28.63,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.500168971455621
"MULTILINESTRING ((116.492536917883 39.7599778320425,116.492537784807 39.7600088054478))","2257226",2258128,,"00720120504900077001","04120504901336",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,3.44,,28.64,29.343,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,3.43969213670409
"MULTILINESTRING ((116.492536917883 39.7599778320425,116.492608520158 39.7599763846953))","2257225",2258127,,"00720120504900078001","04120504902588",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,6.16,,28.64,28.64,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,6.16032994245782
"MULTILINESTRING ((116.492534443144 39.7598895862236,116.492536917883 39.7599778320425))","2257227",2258129,,"00720120504900076001","04120504902491",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,9.8,,28.86,28.64,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,9.79998025549316
"MULTILINESTRING ((116.492531151836 39.7597722043216,116.492534443144 39.7598895862236))","2257236",2258138,,"00720120504900074001","04120504902401",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,13.036,,29.16,28.86,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,13.0356332027023
"MULTILINESTRING ((116.492531151836 39.7597722043216,116.492575166735 39.7597714919333))","2257228",2258130,,"00720120504900075001","04120504902496",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,3.786,,29.14,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,3.78645969243192
"MULTILINESTRING ((116.492608520158 39.7599763846953,116.492669554849 39.7599752329257))","2267796",2268700,,"00720120504900093001","04120504902361",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,219,0,5.251,,28.68,28.7,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN200,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,5.25095229457719
"MULTILINESTRING ((116.492637467559 39.7596920413449,116.492637472268 39.7596942932139))","2267519",2268423,,"00720120504900096001","04120504901876",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.25
"MULTILINESTRING ((116.492637472268 39.7596942932139,116.492660724199 39.7596941975822))","2267518",2268422,,"00720120504900097001","04120504901877",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,2
"MULTILINESTRING ((116.492089573248 39.7599476470502,116.492089577939 39.7599498989189))","2298570",2299490,,"00720120504900023001","04120504901846",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.25
"MULTILINESTRING ((116.492083108026 39.7593387629285,116.492119186322 39.7593288237277))","2298571",2299491,,"00720120504900022001","04120504902313",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,3.29,,28.92,28.97,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,3.28977111686863
"MULTILINESTRING ((116.492073575031 39.7593389551553,116.492083108026 39.7593387629285))","2298847",2299767,,"00720120504900021001","04120504902497",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,0.82,,0,28.92,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.820176200898423
"MULTILINESTRING ((116.492070300813 39.7592461457153,116.492073575031 39.7593389551553))","2298848",2299768,,"00720120504900020001","04120504901887",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,10.308,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,10.3084067631075
"MULTILINESTRING ((116.492520345884 39.7600089401826,116.492537784807 39.7600088054478))","2299038",2299958,,"00720120504900072001","04120504902495",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,1.5,,28.58,29.343,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,1.50001633324107
"MULTILINESTRING ((116.492468421038 39.759740548377,116.492530284749 39.759741149843))","2299044",2299964,,"00720120504900067001","04120504902311",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,5.322,,29.17,29.16,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,5.32184798684932
"MULTILINESTRING ((116.492449399101 39.7593277832893,116.492468421038 39.759740548377))","2299324",2300244,,"00720120504900066001","04120504902310",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,45.86,,28.84,29.17,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,45.85960894819
"MULTILINESTRING ((116.492024154516 39.7600211377136,116.49211734542 39.7600188459161))","2300494",2301414,,"00720120504900015001","04120504901838",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,8.019,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,8.01880290298876
"MULTILINESTRING ((116.492596311625 39.7596922105867,116.492596316332 39.7596944624558))","2300935",2301855,,"00720120504900091001","04120504901879",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.25
"MULTILINESTRING ((116.492575166735 39.7597714919333,116.492662208304 39.7597700981283))","2309629",2310554,,"00720120504900086001","04120504901861",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,7.488,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,7.48788314519097
"MULTILINESTRING ((116.492573076553 39.7596948192268,116.492596316332 39.7596944624558))","2309631",2310556,,"00720120504900084001","04120504901880",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,1.999,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,1.99921034393489
"MULTILINESTRING ((116.492573076553 39.7596948192268,116.492575166735 39.7597714919333))","2309632",2310557,,"00720120504900083001","04120504901881",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,8.515,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,8.51461831232813
"MULTILINESTRING ((116.492046990122 39.75924595307,116.492070300813 39.7592461457153))","2309938",2310863,,"00720120504900019001","04120504901886",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2.005,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,2.00525534524886
"MULTILINESTRING ((116.492046985433 39.7592437012001,116.492046990122 39.75924595307))","2309939",2310864,,"00720120504900018001","04120504901885",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.25
"MULTILINESTRING ((116.492048416868 39.7599478158402,116.492048421557 39.7599500677089))","2309940",2310865,,"00720120504900017001","04120504901843",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.25
"MULTILINESTRING ((116.492025169448 39.7599502080927,116.492048421557 39.7599500677089))","2309945",2310870,,"00720120504900016001","04120504901844",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,2.00000624999228
"MULTILINESTRING ((116.496990384193 39.7591583159666,116.497170195443 39.7591585348746))","2603537",2604573,,"00720120504900609001","04120504902473",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,15.467,,0,28.39,,,,10-1156-L,"201205049",,"20160223095012",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,15.4673770564286
"MULTILINESTRING ((116.497396035455 39.7596235841078,116.497396045181 39.7596280878438))","2603156",2604192,,"00720120504900648001","04120504902457",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,0.5,,28.78,0,,,,10-1156-L,"201205049",,"20160223095012",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,0.5
"MULTILINESTRING ((116.497361169003 39.7596282342391,116.497396045181 39.7596280878438))","2589479",2590512,,"00720120504900645001","04120504901611",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,3,,0,0,,,,10-1156-L,"201205049",,"20160223095012",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,3
"MULTILINESTRING ((116.497396045181 39.7596280878438,116.497404383494 39.759785513875))","2592896",2593929,,"00720120504900649001","04120504902456",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,17.495,,0,28.7,,,,10-1156-L,"201205049",,"20160223095012",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,17.4945335754193
"MULTILINESTRING ((116.497253887179 39.759692124639,116.497253892037 39.7596943765069))","2602268",2603304,,"00720120504900634001","04120504901612",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20160223095012",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,0.25
"MULTILINESTRING ((116.496984647135 39.7596955055602,116.49700789877 39.7596957593975))","2603538",2604574,,"00720120504900608001","04120504901622",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2,,0,0,,,,10-1156-L,"201205049",,"20160223095012",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,2.00038021387504
"MULTILINESTRING ((116.497139260538 39.7596926054582,116.497139265392 39.7596948573262))","2604335",2605371,,"00720120504900623001","04120504901615",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20160223095012",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,0.25
"MULTILINESTRING ((116.497098106525 39.7596927780334,116.497098111379 39.7596950299014))","2604394",2605430,,"00720120504900620001","04120504901618",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20160223095012",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,0.25
"MULTILINESTRING ((116.497004608272 39.7598034945133,116.49700789877 39.7596957593975))","2603536",2604572,,"00720120504900610001","04120504901623",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,11.963,,0,0,,,,10-1156-L,"201205049",,"20160223095012",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,11.9628378728684
"MULTILINESTRING ((116.497070878809 39.7598003522997,116.497074861391 39.7596955327257))","2604397",2605433,,"00720120504900617001","04120504901620",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,11.641,,0,0,,,,10-1156-L,"201205049",,"20160223095012",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,11.640630094427
"MULTILINESTRING ((116.496984642285 39.7596932536922,116.496984647135 39.7596955055602))","2603539",2604575,,"00720120504900607001","04120504901621",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20160223095012",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,0.25
"MULTILINESTRING ((116.497074861391 39.7596955327257,116.497098111379 39.7596950299014))","2604395",2605431,,"00720120504900619001","04120504901619",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2.001,,0,0,,,,10-1156-L,"201205049",,"20160223095012",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,2.00050618594227
"MULTILINESTRING ((116.497230641593 39.7596946542026,116.497253892037 39.7596943765069))","2603280",2604316,,"00720120504900633001","04120504901613",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2,,0,0,,,,10-1156-L,"201205049",,"20160223095012",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,2.00009999751428
"MULTILINESTRING ((116.497139265392 39.7596948573262,116.49716251663 39.7596949399634))","2604334",2605370,,"00720120504900624001","04120504901616",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2,,0,0,,,,10-1156-L,"201205049",,"20160223095012",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,2.00009999751428
"MULTILINESTRING ((116.497229283944 39.7597928422236,116.497230641593 39.7596946542026))","2603281",2604317,,"00720120504900631001","04120504901614",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,10.901,,0,0,,,,10-1156-L,"201205049",,"20160223095012",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,10.9008359756238
"MULTILINESTRING ((116.497160735112 39.7597960842378,116.49716251663 39.7596949399634))","2604333",2605369,,"00720120504900625001","04120504901617",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,11.229,,0,0,,,,10-1156-L,"201205049",,"20160223095012",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,11.2293173417148
