WKT,fid,OBJECTID,OBJECT_ID,PIPENO,ORIGINALCO,PRESSURED,PRESSURER,MATERIAL,DIAMETERI,DIAMETERO,THICKNESS,LENGTH,TECHNICAL,STARTPOINT,ENDPOINTZ,PROFILEMAP,PLANCODE,DESIGNCODE,PROJECTCOD,SURVEYCODE,ANTICORROS,ORIGINALDA,INNERCODE,DATASOURCE,FROMLEVEL,SHAPE_LENG,DIAMETERPR,ENABLED,MANAGEREGI,REGION,UPDATETIME,MAPNAME,YEAR,SURVEYCO_1,MANAGERE_1,SHAPE_Le_1
"MULTILINESTRING ((116.49483637901 39.7575218663794,116.49483638379 39.7575241182518))","1340838",1341316,,"00720120504901062001","04120504902195",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,0.25
"MULTILINESTRING ((116.49483638379 39.7575241182518,116.494873584767 39.7575239636941))","1340839",1341317,,"00720120504901063001","04120504902196",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,3.2,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,3.20000000018626
"MULTILINESTRING ((116.494873584767 39.7575239636941,116.494875251963 39.7575864422719))","1343468",1343947,,"00720120504901073001","04120504902197",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,6.938,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,6.93825576148942
"MULTILINESTRING ((116.494875251963 39.7575864422719,116.494928333475 39.7575863838273))","1343469",1343948,,"00720120504901074001","04120504902188",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,4.566,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,4.56603547913354
"MULTILINESTRING ((116.494925446188 39.757524198564,116.494928333475 39.7575863838273))","1341394",1341872,,"00720120504901079001","04120504902200",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,6.909,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,6.90906607224251
"MULTILINESTRING ((116.494925446188 39.757524198564,116.494949846726 39.7575236467731))","1341395",1341873,,"00720120504901080001","04120504902199",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2.1,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,2.09959543670263
"MULTILINESTRING ((116.494928333475 39.7575863838273,116.495030509661 39.7575866256505))","1341396",1341874,,"00720120504901081001","04120504902189",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,8.789,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,8.78931152013141
"MULTILINESTRING ((116.494949841943 39.7575213949007,116.494949846726 39.7575236467731))","1341397",1341875,,"00720120504901082001","04120504902198",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,0.25
"MULTILINESTRING ((116.494990995474 39.757521223836,116.494991000258 39.7575234757084))","1348944",1349426,,"00720120504901089001","04120504902201",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,0.25
"MULTILINESTRING ((116.494991000258 39.7575234757084,116.495028191121 39.75752405971))","1348945",1349427,,"00720120504901090001","04120504902202",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,3.2,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,3.20005078087973
"MULTILINESTRING ((116.495030509661 39.7575866256505,116.495079044605 39.7575861175725))","1348673",1349154,,"00720120504901097001","04120504902190",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,4.175,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,4.17513844063208
"MULTILINESTRING ((116.495028191121 39.75752405971,116.495030509661 39.7575866256505))","1348672",1349153,,"00720120504901096001","04120504902203",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,6.95,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,6.94954336692177
"MULTILINESTRING ((116.495079044605 39.7575861175725,116.495082387685 39.7575236001495))","1349248",1349732,,"00720120504901110001","04120504902206",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,6.945,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,6.94543893621451
"MULTILINESTRING ((116.495082387685 39.7575236001495,116.495104463014 39.7575230039155))","1349250",1349734,,"00720120504901112001","04120504902205",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,1.9,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,1.89982551850882
"MULTILINESTRING ((116.495079044605 39.7575861175725,116.495197202382 39.7575848784382))","1349249",1349733,,"00720120504901111001","04120504902191",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,10.164,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,10.1643388863969
"MULTILINESTRING ((116.495104458226 39.7575207520432,116.495104463014 39.7575230039155))","1348409",1348890,,"00720120504901117001","04120504902204",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,0.25
"MULTILINESTRING ((116.495145611691 39.7575205808649,116.495145616481 39.7575228327372))","1342364",1342842,,"00720120504901126001","04120504902207",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,0.25
"MULTILINESTRING ((116.495145616481 39.7575228327372,116.495193259454 39.7575238685651))","1350179",1350664,,"00720120504901127001","04120504902208",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,4.1,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,4.10028938026593
"MULTILINESTRING ((116.495193259454 39.7575238685651,116.495197202382 39.7575848784382))","1331254",1331729,,"00720120504901135001","04120504902209",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,6.783,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,6.78293513199718
"MULTILINESTRING ((116.495197202382 39.7575848784382,116.495201852549 39.7575848861123))","1331255",1331730,,"00720120504901136001","04120504902570",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,0.4,,0,28.51,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,0.400011250218008
"MULTILINESTRING ((116.495353104513 39.7572165045115,116.495358917226 39.7572165343551))","1350522",1351007,,"00720120504901162001","04120504902548",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,0.5,,28.41,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,0.500035998693544
"MULTILINESTRING ((116.495358917226 39.7572165343551,116.495460534173 39.7572166606281))","1350802",1351287,,"00720120504901165001","04120504902089",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,8.741,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,8.74121284530109
"MULTILINESTRING ((116.495354669063 39.757099597732,116.495358917226 39.7572165343551))","1350800",1351285,,"00720120504901163001","04120504902093",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,12.989,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,12.9885561930483
"MULTILINESTRING ((116.49545272896 39.757121753335,116.495460534173 39.7572166606281))","1351409",1351894,,"00720120504901180001","04120504902096",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,10.56,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,10.560270641444
"MULTILINESTRING ((116.495445765369 39.7571217282947,116.49545272896 39.757121753335))","1351127",1351612,,"00720120504901174001","04120504902095",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.599,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,0.599030049715803
"MULTILINESTRING ((116.495445717397 39.757099218572,116.495445765369 39.7571217282947))","1350240",1350725,,"00720120504901173001","04120504902094",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2.499,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,2.49899999983609
"MULTILINESTRING ((116.495453529838 39.7577538832216,116.495914600657 39.7577582661585))","1351408",1351893,,"00720120504901179001","04120504902379",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,324,0,39.666,,28.71,28.68,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN300,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,39.6661770279262
"MULTILINESTRING ((116.495460534173 39.7572166606281,116.49550765028 39.7572161130539))","1351411",1351896,,"00720120504901182001","04120504902090",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,4.053,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,4.053187634756
"MULTILINESTRING ((116.495511068723 39.7571073503991,116.495531969354 39.7571066057636))","1331046",1331521,,"00720120504901188001","04120504902098",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,1.799,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,1.79948131460587
"MULTILINESTRING ((116.49550765028 39.7572161130539,116.495511068723 39.7571073503991))","1331043",1331518,,"00720120504901185001","04120504902099",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,12.077,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,12.0770826350433
"MULTILINESTRING ((116.49550765028 39.7572161130539,116.495612823517 39.7572158188985))","1331044",1331519,,"00720120504901186001","04120504902091",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,9.047,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,9.04701414764875
"MULTILINESTRING ((116.495531964552 39.7571043538906,116.495531969354 39.7571066057636))","1331014",1331489,,"00720120504901193001","04120504902097",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,0.25
"MULTILINESTRING ((116.495573117597 39.7571041824037,116.495573122401 39.7571064342767))","1350847",1351332,,"00720120504901198001","04120504902100",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,0.25
"MULTILINESTRING ((116.495573122401 39.7571064342767,116.495609117094 39.7571077975328))","1350853",1351338,,"00720120504901199001","04120504902101",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,3.101,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,3.10055478894747
"MULTILINESTRING ((116.495612823517 39.7572158188985,116.495665078778 39.7572156731299))","1351663",1352148,,"00720120504901205001","04120504902092",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,4.495,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,4.49500711912628
"MULTILINESTRING ((116.495609117094 39.7571077975328,116.495612823517 39.7572158188985))","1351662",1352147,,"00720120504901204001","04120504902102",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,11.998,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,11.9977263271372
"MULTILINESTRING ((116.495665078778 39.7572156731299,116.495665671309 39.7571065709518))","1329836",1330311,,"00720120504901213001","04120504902105",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,12.112,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,12.1122080973524
"MULTILINESTRING ((116.495665671309 39.7571065709518,116.495687746336 39.7571059564771))","1329838",1330313,,"00720120504901215001","04120504902104",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,1.9,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,1.89988552308153
"MULTILINESTRING ((116.495665078778 39.7572156731299,116.495779598495 39.7572153487106))","1329837",1330312,,"00720120504901214001","04120504902250",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,9.851,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,9.85101466834363
"MULTILINESTRING ((116.495728899321 39.7571057848788,116.495777701625 39.7571055813467))","1358164",1358651,,"00720120504901229001","04120504902107",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,4.198,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,4.19800000078976
"MULTILINESTRING ((116.495777701625 39.7571055813467,116.495779598495 39.7572153487106))","1358167",1358654,,"00720120504901232001","04120504902108",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,12.188,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,12.187838939717
"MULTILINESTRING ((116.495779598495 39.7572153487106,116.495848187035 39.757215152663))","1358168",1358655,,"00720120504901233001","04120504902549",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,5.9,,0,28.68,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,5.90000847494234
"MULTILINESTRING ((116.495848187035 39.757215152663,116.495917972842 39.7572149155074))","1364958",1365450,,"00720120504901244001","04120504902342",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,6.003,,28.68,28.71,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,6.00300299899086
"MULTILINESTRING ((116.495687741529 39.7571037046041,116.495687746336 39.7571059564771))","1365242",1365736,,"00720120504901226001","04120504902103",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,0.25
"MULTILINESTRING ((116.495728894512 39.7571035330059,116.495728899321 39.7571057848788))","1365244",1365738,,"00720120504901228001","04120504902106",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,0.25
"MULTILINESTRING ((116.495914600657 39.7577582661585,116.495914711899 39.7574296695962))","1365520",1366014,,"00720120504901248001","04120504902386",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,219,0,36.48,,28.66,28.71,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN200,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,36.4800671604735
"MULTILINESTRING ((116.495914711899 39.7574296695962,116.495917972842 39.7572149155074))","1365522",1366016,,"00720120504901250001","04120504902387",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,219,0,23.842,,28.71,28.73,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN200,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,23.8421475541337
"MULTILINESTRING ((116.494242938279 39.757611476747,116.494339100001 39.7576094208259))","1309287",1309754,,"00720120504900963001","04120504902564",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,8.274,,0,28.94,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,8.27404616848126
"MULTILINESTRING ((116.494339100001 39.7576094208259,116.494343105974 39.7577445357547))","1313731",1314199,,"00720120504900982001","04120504902346",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,15.005,,28.96,28.71,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,15.0054124904991
"MULTILINESTRING ((116.494343105974 39.7577445357547,116.494343418521 39.7577548931617))","1313131",1313599,,"00720120504900985001","04120504902393",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,1.15,,28.71,28.71,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,1.15027170741327
"MULTILINESTRING ((116.49426785994 39.7582586932092,116.494296886546 39.7582575010171))","1309841",1310309,,"00720120504900966001","04120504901945",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2.5,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,2.4998339940391
"MULTILINESTRING ((116.494338040799 39.7582573304389,116.49437987156 39.7582582199172))","1313447",1313915,,"00720120504900976001","04120504901948",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,3.6,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,3.59993444410184
"MULTILINESTRING ((116.494452663315 39.7582546032902,116.494452668082 39.7582568551614))","1309830",1310298,,"00720120504901002001","04120504901950",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,0.25
"MULTILINESTRING ((116.494493817496 39.7582544325942,116.494493822264 39.7582566844654))","1309834",1310302,,"00720120504901006001","04120504901953",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,0.25
"MULTILINESTRING ((116.494533338421 39.7582570790032,116.494534751394 39.7583149287215))","1344423",1344902,,"00720120504901014001","04120504901955",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,6.424,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,6.42395906007118
"MULTILINESTRING ((116.494296881784 39.7582552491459,116.494296886546 39.7582575010171))","1310124",1310592,,"00720120504900971001","04120504901944",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,0.25
"MULTILINESTRING ((116.494338036035 39.7582550785677,116.494338040799 39.7582573304389))","1313446",1313914,,"00720120504900975001","04120504901947",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,0.25
"MULTILINESTRING ((116.494424803905 39.7582579615485,116.494452668082 39.7582568551614))","1309264",1309731,,"00720120504900997001","04120504901951",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2.4,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,2.39952266080301
"MULTILINESTRING ((116.494493822264 39.7582566844654,116.494533338421 39.7582570790032))","1309835",1310303,,"00720120504901007001","04120504901954",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,3.4,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,3.39956541269503
"MULTILINESTRING ((116.49437987156 39.7582582199172,116.494386447539 39.758316714793))","1313136",1313604,,"00720120504900990001","04120504901949",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,6.521,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,6.52066208243301
"MULTILINESTRING ((116.494422055836 39.7583162879105,116.494424803905 39.7582579615485))","1309260",1309727,,"00720120504900993001","04120504901952",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,6.479,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,6.47871013345028
"MULTILINESTRING ((116.494534751394 39.7583149287215,116.494544051776 39.7583148901349))","1344424",1344903,,"00720120504901015001","04120504902512",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,0.8,,0,28.35,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,0.799999999813735
"MULTILINESTRING ((116.494422055836 39.7583162879105,116.494534751394 39.7583149287215))","1309261",1309728,,"00720120504900994001","04120504901926",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,9.695,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,9.69450550582617
"MULTILINESTRING ((116.494386447539 39.758316714793,116.494422055836 39.7583162879105))","1311525",1311993,,"00720120504900992001","04120504901925",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,3.063,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,3.06315686840727
"MULTILINESTRING ((116.494260719805 39.7583182267616,116.494386447539 39.758316714793))","1309840",1310308,,"00720120504900965001","04120504901924",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,10.816,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,10.8155593932537
"MULTILINESTRING ((116.495534822538 39.7579648350425,116.495534972866 39.7580353276241))","1350843",1351328,,"00720120504901194001","04120504902069",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,7.826,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,7.8260000012815
"MULTILINESTRING ((116.495671335204 39.7580335972982,116.495675204678 39.7579728521591))","1329839",1330314,,"00720120504901217001","04120504902072",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,6.751,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,6.75077032694359
"MULTILINESTRING ((116.495441788731 39.7582832527,116.49544871459 39.7580364255959))","1350810",1351295,,"00720120504901170001","04120504902336",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,27.406,,28.48,28.55,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,27.4064970747657
"MULTILINESTRING ((116.495534972866 39.7580353276241,116.495620998581 39.7580342394991))","1350844",1351329,,"00720120504901195001","04120504902064",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,7.4,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,7.40044329790804
"MULTILINESTRING ((116.495359714187 39.7582183617144,116.495374395343 39.7582448008379))","1350801",1351286,,"00720120504901164001","04120504901970",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,3.2,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,3.19967623322626
"MULTILINESTRING ((116.495266722774 39.7582187037861,116.495268023846 39.7582837780189))","1350459",1350944,,"00720120504901146001","04120504901969",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,7.226,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,7.22569200801755
"MULTILINESTRING ((116.494808216987 39.7582206102265,116.494813597017 39.7582851270729))","1344576",1345055,,"00720120504901052001","04120504902516",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,7.179,,0,28.55,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,7.1791800376753
