WKT,fid,OBJECTID,OBJECT_ID,PIPENO,ORIGINALCO,PRESSURED,PRESSURER,MATERIAL,DIAMETERI,DIAMETERO,THICKNESS,LENGTH,TECHNICAL,STARTPOINT,ENDPOINTZ,PROFILEMAP,PLANCODE,DESIGNCODE,PROJECTCOD,SURVEYCODE,ANTICORROS,ORIGINALDA,INNERCODE,DATASOURCE,FROMLEVEL,SHAPE_LENG,DIAMETERPR,ENABLED,MANAGEREGI,REGION,UPDATETIME,MAPNAME,YEAR,SURVEYCO_1,MANAGERE_1,SHAPE_Le_1
"MULTILINESTRING ((116.497580234756 39.7618035464346,116.497580239626 39.7618057982986))","2591725",2592758,,"00720120504801034001","04120504800968",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,0.25
"MULTILINESTRING ((116.497734857001 39.7618028967126,116.497734861875 39.7618051485766))","2592820",2593853,,"00720120504801050001","04120504800974",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,0.25
"MULTILINESTRING ((116.497693701925 39.7618030696827,116.497693706797 39.7618053215467))","2598521",2599554,,"00720120504801047001","04120504800971",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,0.25
"MULTILINESTRING ((116.497580239626 39.7618057982986,116.497603480685 39.7618062591311))","2591724",2592757,,"00720120504801035001","04120504800969",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2,,0,0,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,1.9999612494871
"MULTILINESTRING ((116.497515881773 39.7618071134934,116.4975390845 39.7618059711688))","2594023",2595056,,"00720120504801022001","04120504800966",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,1.999,,0,0,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,1.99936790041012
"MULTILINESTRING ((116.497666032065 39.7618673826821,116.497670468209 39.7618059956866))","2595144",2596177,,"00720120504801042001","04120504800973",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,6.824,,0,0,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,6.82432546033302
"MULTILINESTRING ((116.497753224639 39.7618668000471,116.497758080496 39.7618059967712))","2591645",2592678,,"00720120504801055001","04120504800976",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,6.762,,0,0,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,6.76162295570962
"MULTILINESTRING ((116.497824141215 39.7618663217595,116.497826265198 39.7618056380553))","2592745",2593778,,"00720120504801060001","04120504800979",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,6.739,,0,0,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,6.73879306658324
"MULTILINESTRING ((116.497603480685 39.7618062591311,116.497610647308 39.761867750505))","2600839",2601874,,"00720120504801038001","04120504800970",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,6.857,,0,0,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,6.85674303152975
"MULTILINESTRING ((116.497515881773 39.7618071134934,116.497525779772 39.761868314172))","2594024",2595057,,"00720120504801021001","04120504800967",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,6.851,,0,0,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,6.85069346910603
"MULTILINESTRING ((116.497753224639 39.7618668000471,116.497824141215 39.7618663217595))","2590491",2591524,,"00720120504801056001","04120504800960",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,6.1,,0,0,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,6.10003278642314
"MULTILINESTRING ((116.497666032065 39.7618673826821,116.497753224639 39.7618668000471))","2589433",2590466,,"00720120504801043001","04120504800959",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,7.5,,0,0,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,7.50003839990236
"MULTILINESTRING ((116.497824141215 39.7618663217595,116.497984575325 39.7618652506664))","2592744",2593777,,"00720120504801061001","04120504800961",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,13.8,,0,29.56,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,13.8000701454936
"MULTILINESTRING ((116.497610647308 39.761867750505,116.497666032065 39.7618673826821))","2600838",2601873,,"00720120504801039001","04120504800958",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,4.764,,0,0,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,4.76402361498505
"MULTILINESTRING ((116.497519966933 39.7618683566003,116.497525779772 39.761868314172))","2592875",2593908,,"00720120504801023001","04120504800956",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,0.5,,29.5,0,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,0.500003999985311
"MULTILINESTRING ((116.497525779772 39.761868314172,116.497610647308 39.761867750505))","2592872",2593905,,"00720120504801026001","04120504800957",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,7.3,,0,0,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,7.30003623260067
"MULTILINESTRING ((116.496956033626 39.7617728195522,116.497204589267 39.7617701470475))","2605541",2606581,,"00720120504800952001","04120504801032",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,21.381,,29.24,28.84,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,21.3807661461224
"MULTILINESTRING ((116.498437002679 39.7633289612558,116.498460241902 39.7633284039379))","2592571",2593604,,"00720120504801123001","04120504800902",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2,,0,0,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,1.99965046926892
"MULTILINESTRING ((116.498460237004 39.7633261520768,116.498460241902 39.7633284039379))","2592569",2593602,,"00720120504801124001","04120504800901",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,0.25
"MULTILINESTRING ((116.498599652546 39.7632603498892,116.498605404498 39.7634192094021))","2593719",2594752,,"00720120504801127001","04120504800770",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,17.645,,29.52,29.54,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,17.6451281099092
"MULTILINESTRING ((116.498599642741 39.7632558461669,116.498599652546 39.7632603498892))","2593720",2594753,,"00720120504801126001","04120504800771",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,0.5,,29.52,30.357,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,0.5
"MULTILINESTRING ((116.498435296456 39.7634211334579,116.498605404498 39.7634192094021))","2593723",2594756,,"00720120504801122001","04120504800769",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,14.633,,0,29.54,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,14.6326135740072
"MULTILINESTRING ((116.498435296456 39.7634211334579,116.498437002679 39.7633289612558))","2593724",2594757,,"00720120504801121001","04120504800903",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,10.233,,0,0,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,10.2333142244397
"MULTILINESTRING ((116.498567518551 39.7632604853724,116.498599652546 39.7632603498892))","2594867",2595900,,"00720120504801125001","04120504800772",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,89,0,2.764,,0,29.51,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN80,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,2.76399999950081
"MULTILINESTRING ((116.498369029617 39.7634218900701,116.498435296456 39.7634211334579))","2598384",2599417,,"00720120504801117001","04120504800768",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,5.7,,0,0,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,5.70024639743231
"MULTILINESTRING ((116.498364783002 39.7633295357757,116.498369029617 39.7634218900701))","2598386",2599419,,"00720120504801116001","04120504800900",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,10.261,,0,0,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,10.2609029319435
"MULTILINESTRING ((116.498341541179 39.7633289040775,116.498364783002 39.7633295357757))","2600695",2601730,,"00720120504801115001","04120504800899",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2.001,,0,0,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,2.00064039731864
"MULTILINESTRING ((116.498341536284 39.7633266522164,116.498341541179 39.7633289040775))","2600696",2601731,,"00720120504801114001","04120504800898",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,0.25
"MULTILINESTRING ((116.497052363229 39.7636061420412,116.497136491677 39.7636067621014))","2604403",2605439,,"00720120504800959001","04120504800750",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,7.237,,0,0,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,7.23680592485034
"MULTILINESTRING ((116.497049918686 39.7634968189459,116.497052363229 39.7636061420412))","2604404",2605440,,"00720120504800958001","04120504800861",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,12.139,,0,0,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,12.1394869746076
"MULTILINESTRING ((116.497136491677 39.7636067621014,116.497196518596 39.7636071949092))","2604336",2605372,,"00720120504800968001","04120504800751",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,5.164,,0,0,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,5.16355933504478
"MULTILINESTRING ((116.497133010186 39.7634964705454,116.497136491677 39.7636067621014))","2604389",2605425,,"00720120504800965001","04120504800862",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,12.249,,0,0,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,12.2491778103518
"MULTILINESTRING ((116.497196518596 39.7636071949092,116.497286029938 39.763607846232))","2603331",2604367,,"00720120504800971001","04120504800752",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,7.7,,0,0,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,7.69984395948111
"MULTILINESTRING ((116.497195879532 39.7635049531692,116.497196518596 39.7636071949092))","2603333",2604369,,"00720120504800969001","04120504800865",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,11.351,,0,0,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,11.3510570871301
"MULTILINESTRING ((116.497195879532 39.7635049531692,116.497219094612 39.7635038559502))","2603332",2604368,,"00720120504800970001","04120504800864",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2,,0,0,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,2.00008249778354
"MULTILINESTRING ((116.497219089754 39.7635016040891,116.497219094612 39.7635038559502))","2596329",2597362,,"00720120504800976001","04120504800863",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,0.25
"MULTILINESTRING ((116.49726023436 39.7635014314725,116.497260239219 39.7635036833336))","2602270",2603306,,"00720120504800978001","04120504800866",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,0.25
"MULTILINESTRING ((116.497260239219 39.7635036833336,116.497283492391 39.76350408118))","2602269",2603305,,"00720120504800979001","04120504800867",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2.001,,0,0,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,2.00075610706733
"MULTILINESTRING ((116.497283492391 39.76350408118,116.497286029938 39.763607846232))","2602262",2603298,,"00720120504800982001","04120504800868",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,11.523,,0,0,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,11.522718515762
"MULTILINESTRING ((116.497286029938 39.763607846232,116.497345312722 39.7636082820188))","2602261",2603297,,"00720120504800983001","04120504800753",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,5.1,,0,0,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,5.09956635356782
"MULTILINESTRING ((116.497351644729 39.7635040023441,116.497374872046 39.7635032022641))","2603207",2604243,,"00720120504800992001","04120504800870",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2,,0,0,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,1.99952194252789
"MULTILINESTRING ((116.497345312722 39.7636082820188,116.497351644729 39.7635040023441))","2603209",2604245,,"00720120504800990001","04120504800871",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,11.588,,0,0,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,11.5877336860681
"MULTILINESTRING ((116.497345312722 39.7636082820188,116.497466215086 39.7636091616271))","2603208",2604244,,"00720120504800991001","04120504800754",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,10.4,,0,0,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,10.4001402396629
"MULTILINESTRING ((116.497374867184 39.763500950403,116.497374872046 39.7635032022641))","2603162",2604198,,"00720120504800998001","04120504800869",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,0.25
"MULTILINESTRING ((116.497416023365 39.7635007776353,116.497416028229 39.7635030294963))","2592892",2593925,,"00720120504801002001","04120504800872",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,0.25
"MULTILINESTRING ((116.497416028229 39.7635030294963,116.497439269904 39.7635034993933))","2592891",2593924,,"00720120504801003001","04120504800873",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2,,0,0,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,1.99999249979535
"MULTILINESTRING ((116.497439269904 39.7635034993933,116.497466215086 39.7636091616271))","2591748",2592781,,"00720120504801006001","04120504800874",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,11.966,,0,0,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,11.9657366266652
"MULTILINESTRING ((116.497466215086 39.7636091616271,116.497504233205 39.7636094343394))","2595171",2596204,,"00720120504801012001","04120504800755",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,3.27,,0,0,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,3.27035227416198
"MULTILINESTRING ((116.497502532437 39.7634949198041,116.497504233205 39.7636094343394))","2595167",2596200,,"00720120504801014001","04120504800875",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,12.715,,0,0,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,12.7146144668018
"MULTILINESTRING ((116.497504233205 39.7636094343394,116.497583210896 39.7636100123766))","2595166",2596199,,"00720120504801015001","04120504800756",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,6.794,,0,0,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,6.79375080549359
"MULTILINESTRING ((116.497583210896 39.7636100123766,116.497585170229 39.763494572708))","2591727",2592760,,"00720120504801032001","04120504800876",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,12.816,,0,0,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,12.8164084295942
"MULTILINESTRING ((116.497583210896 39.7636100123766,116.497740491796 39.7636111529762))","2591726",2592759,,"00720120504801033001","04120504800757",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,13.529,,0,29.72,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,13.529478334285
"MULTILINESTRING ((116.497740491796 39.7636111529762,116.49774358526 39.7634289717756))","2592818",2593851,,"00720120504801052001","04120504800758",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,20.226,,29.72,29.71,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,20.2262249561847
"MULTILINESTRING ((116.496945412152 39.7636053653002,116.497052363229 39.7636061420412))","2605556",2606596,,"00720120504800944001","04120504800749",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,9.2,,29.53,0,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,9.20000527175909
"MULTILINESTRING ((116.496945412152 39.7636053653002,116.496952282579 39.7632109239478))","2606622",2607662,,"00720120504800943001","04120504801083",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,43.792,,29.55,29.44,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,43.7920342647106
"MULTILINESTRING ((116.497512096087 39.7620995951059,116.497519966933 39.7618683566003))","2594025",2595058,,"00720120504801020001","04120504800955",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,25.678,,29.53,29.5,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,25.6780961907025
"MULTILINESTRING ((116.497222949097 39.7620569871098,116.497222953955 39.7620592389734))","2596328",2597361,,"00720120504800977001","04120504800601",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,0.25
"MULTILINESTRING ((116.497264104471 39.7620568144457,116.49726410933 39.7620590663093))","2602266",2603302,,"00720120504800980001","04120504800598",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,0.25
"MULTILINESTRING ((116.497419878602 39.7620561606622,116.497419883466 39.7620584125258))","2592885",2593918,,"00720120504801004001","04120504800592",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,0.25
"MULTILINESTRING ((116.497378723279 39.7620563334286,116.497378728141 39.7620585852922))","2603160",2604196,,"00720120504800999001","04120504800595",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,0.25
"MULTILINESTRING ((116.497108318522 39.7620574678895,116.497108323376 39.7620597197532))","2604391",2605427,,"00720120504800963001","04120504800604",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,0.25
"MULTILINESTRING ((116.497067163097 39.7620576404504,116.49706716795 39.7620598923141))","2604398",2605434,,"00720120504800962001","04120504800607",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,0.25
"MULTILINESTRING ((116.497043929508 39.7620607283566,116.497050476902 39.7621317973887))","2603531",2604567,,"00720120504800955001","04120504800609",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,7.912,,0,29.55,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,7.9121393432853
"MULTILINESTRING ((116.497419883466 39.7620584125258,116.497443135543 39.7620585400921))","2592884",2593917,,"00720120504801005001","04120504800593",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2,,0,0,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,2.00015624390162
"MULTILINESTRING ((116.497355489216 39.7620591692422,116.497378728141 39.7620585852922))","2602216",2603252,,"00720120504800995001","04120504800596",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2,,0,0,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,1.99972923242578
"MULTILINESTRING ((116.49726410933 39.7620590663093,116.497287350177 39.7620593651238))","2602265",2603301,,"00720120504800981001","04120504800599",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,1.999,,0,0,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,1.99948418331421
"MULTILINESTRING ((116.497199703082 39.7620596878025,116.497222953955 39.7620592389734))","2596341",2597374,,"00720120504800973001","04120504800602",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2,,0,0,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,2.00038021383873
"MULTILINESTRING ((116.497108323376 39.7620597197532,116.497131564174 39.7620599825959))","2604390",2605426,,"00720120504800964001","04120504800605",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,1.999,,0,0,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,1.99940015986624
"MULTILINESTRING ((116.497439643522 39.7621265346266,116.497443135543 39.7620585400921))","2596310",2597343,,"00720120504801007001","04120504800594",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,7.553,,0,0,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,7.55348780391383
"MULTILINESTRING ((116.497354776551 39.7621275574455,116.497355489216 39.7620591692422))","2602218",2603254,,"00720120504800993001","04120504800597",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,7.592,,0,0,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,7.5923606343955
"MULTILINESTRING ((116.497131588667 39.762130664627,116.497131564174 39.7620599825959))","2604338",2605374,,"00720120504800966001","04120504800606",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,7.847,,0,0,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,7.84700771094735
"MULTILINESTRING ((116.497199703082 39.7620596878025,116.497201330571 39.7621296965517))","2603330",2604366,,"00720120504800972001","04120504800603",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,7.774,,0,0,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23323",,,,7.77403743242713
